Origen,E02006825,E02003719,E02003720,E02003721,E02003722,E02003723,E02003724,E02003725,E02003726,E02003727,E02003728,E02003729,E02003730,E02003731,E02003732,E02003733,E02003734,E02003735,E02003736,E02003737,E02003738,E02003739,E02006873,E02003740,E02006874,E02003742,E02003743,E02006877,E02003744,E02006878,E02003745,E02003746,E02003747,E02003748,E02003749,E02003750,E02003751,E02003752,E02003753,E02003754,E02003755,E02003756,E02003237,E02003757,E02003238,E02003758,E02003239,E02003759,E02003240,E02003760,E02003241,E02003761,E02003242,E02003762,E02003243,E02003763,E02003244,E02003764,E02003245,E02003765,E02003246,E02003766,E02003247,E02003767,E02003248,E02003768,E02003249,E02003769,E02003250,E02003770,E02003251,E02003771,E02003252,E02003772,E02003253,E02003773,E02003254,E02003774,E02003775,E02003255,E02003776,E02003257,E02003777,E02003778,E02003779,E02003780,E02003781,E02003783,E02003784,E02003785,E02003786,E02003787,E02003788,E02003789,E02003790,E02003791,E02003792,E02003793
E02006825,6.402553,36.67286,34.50998,39.01219,35.86825,36.96688,28.74696,34.3939,35.34637,27.09139,31.35657,33.90902,36.74412,36.81741,58.48849,52.89428,44.64449,42.90724,54.18323,24.29972,15.8175,15.05175,52.77574,4.085393,59.81918,98.05203,91.99203,112.8991,93.08001,109.2232,94.08418,85.08713,112.0037,80.47737,98.74596,85.08713,73.4424,61.89428,106.8212,102.9622,83.52041,93.19616,108.7742,82.63152,114.8883,74.82555,114.4614,81.27439,97.78909,73.48695,106.6216,73.79178,113.2261,76.65433,119.8338,65.84306,116.2653,73.24687,114.2418,62.5363,114.9858,67.47346,114.5809,86.73109,116.7944,53.72847,115.7072,83.0652,114.1552,74.0652,113.1525,64.07937,116.8712,66.28229,118.8241,65.2187,112.5726,69.93706,58.92139,120.4375,55.99446,117.2999,51.06968,38.37102,43.58338,48.12785,29.03704,45.89935,45.88549,34.17038,45.05636,54.3939,51.3279,50.12031,24.57165,52.69587,67.72665,63.14067
E02003719,48.62679,6.928706,7.935138,2.691316,5.214045,10.39204,10.6242,9.624353,14.73063,18.10778,19.67374,22.02438,16.12838,22.07825,56.0974,43.44522,42.2534,41.67178,31.29972,53.97147,48.34132,47.87683,26.2009,48.5414,33.24434,100.6602,104.268,92.08098,101.3521,76.92561,84.63513,75.63807,84.46088,71.02831,68.3219,75.63807,63.99334,52.44522,74.52361,70.66463,51.66186,60.89861,93.52253,50.77297,90.10452,41.52991,91.10452,47.97876,91.98096,40.19132,97.17256,40.49614,91.48544,44.35678,94.05981,32.54742,93.16826,40.9482,91.80886,29.24067,91.61623,40.89862,90.91164,60.15625,91.0204,27.15363,89.93325,53.65181,87.37021,47.49036,92.97569,37.50453,86.76074,39.70745,86.5266,38.64386,93.777,43.36221,25.62575,88.13999,24.38975,91.34982,17.77405,17.93206,17.00854,14.83222,21.36074,19.32451,19.31065,24.45462,29.19194,29.62436,30.71216,34.58764,43.41084,35.41426,47.11091,38.37113
E02003720,46.87791,10.46838,5.819338,12.80771,5.917414,2.456897,8.875319,6.485985,12.51167,16.24991,17.45479,19.80542,13.89587,19.85929,62.25153,45.54369,48.40752,47.8259,33.39818,55.07465,46.59244,46.12795,18.26576,46.79252,25.3092,102.7587,106.3665,89.86855,103.4506,74.71317,86.73359,77.73653,84.7075,73.12678,68.56853,77.73653,66.0918,54.54369,72.31118,68.4522,51.90848,58.68617,91.31009,51.01959,87.89207,41.77654,88.89207,48.22538,84.65013,40.88371,99.27103,41.18853,89.27299,42.14435,91.84736,33.23981,90.95583,38.73689,89.59641,29.48729,89.40378,32.96348,88.6992,52.22111,88.80796,19.21849,87.72081,48.55522,85.15777,39.55522,90.76325,29.56939,84.54829,31.77231,84.31416,30.70872,91.56456,35.42708,29.58472,85.92756,21.48448,89.13739,18.37733,27.90123,9.073403,16.26155,19.61186,11.38937,11.37551,23.20574,26.97298,26.48598,24.63012,32.36868,41.19188,33.1953,41.17348,35.23276
E02003721,51.12706,2.500264,10.4354,10.27886,7.71431,12.8923,13.12446,12.12462,17.2309,20.60805,22.17401,24.52464,18.62864,24.57851,57.74397,45.09179,43.89997,43.31835,32.94629,55.61805,50.84158,50.3771,28.70117,51.04166,35.74461,102.1968,105.8046,90.89964,102.8887,75.74428,86.17171,77.17465,83.27955,72.5649,67.14057,77.17465,65.52992,53.98181,73.34228,69.48331,50.48053,59.71728,92.3412,49.59164,88.92318,40.34858,89.92318,46.79743,90.79963,39.00999,98.70915,39.31481,90.3041,43.17545,92.87847,31.36609,91.98692,39.76687,90.62753,28.05933,90.43489,43.21729,89.73031,59.64251,89.83907,29.07362,88.75191,52.47047,86.18888,49.99062,91.79436,40.0048,85.5794,42.20772,85.34527,41.14413,92.59566,45.86248,24.44442,86.95866,23.20841,90.1685,16.59272,19.57863,19.50881,13.65088,23.86101,21.33028,21.81092,26.95488,31.6922,32.12462,33.21243,37.08791,45.91111,37.91452,49.61118,40.87139
E02003722,45.67261,4.550966,3.358275,6.890301,3.421563,5.815172,7.67001,5.13348,10.76109,15.0446,15.7042,18.05483,12.14529,18.10871,60.14916,47.49697,46.30515,45.72354,35.35147,53.86934,45.38713,44.92264,21.62404,45.58721,28.66748,104.5519,108.1597,93.22682,105.2438,78.07145,88.52679,79.52973,85.63462,74.91998,69.49565,79.52973,67.885,56.33689,75.66945,71.81048,52.8356,62.04445,94.66837,51.94672,91.25034,42.70366,92.25034,49.15251,88.00841,41.36507,101.0642,41.66989,92.63127,45.50262,95.20564,33.72117,94.3141,42.09517,92.95469,30.41441,92.76205,36.32175,92.05748,55.57938,92.16624,22.57677,91.07909,51.91349,88.51604,42.91349,94.12153,32.92767,87.90657,35.13059,87.67244,34.067,94.92283,38.78535,26.7995,89.28584,24.84276,92.49567,18.9478,21.98381,12.43168,16.00596,18.40655,14.74765,14.73379,22.00043,25.22239,25.13348,26.74262,30.6181,39.4413,31.44472,43.04924,33.88026
E02003723,49.09025,12.73783,5.202378,15.07716,8.186859,5.530497,11.08766,8.551129,14.17874,18.46225,19.12185,21.47248,15.56294,21.52636,60.95806,44.25022,47.11405,46.53244,32.10472,57.28699,48.80478,48.34029,21.6683,49.00486,28.71174,101.1678,104.7757,87.81033,101.8598,72.65495,85.14277,76.14571,82.2506,71.53596,66.11163,76.14571,64.50098,52.95287,70.25296,66.39398,49.45158,56.62795,89.25187,48.56269,85.83385,39.31964,86.83385,45.76849,87.7103,38.42681,97.68021,38.73163,87.21478,40.08613,89.78914,30.78291,88.89761,36.67867,87.53819,27.03039,87.34556,30.90526,86.64099,55.62365,86.74974,16.76159,85.6626,49.38115,83.09955,42.95776,88.70503,32.97193,82.49007,35.17485,82.25594,34.11126,89.50633,38.82961,28.47143,83.86934,20.19102,87.07917,15.92043,30.17067,12.47594,14.96808,21.8242,8.932478,14.77805,25.41808,28.64005,28.55113,25.99428,34.03575,42.85895,34.86237,42.53764,37.2979
E02003724,38.793,7.92589,5.763015,10.26523,7.12129,8.219913,8.090631,5.646934,6.599407,8.773992,11.54252,13.89315,7.997154,13.94703,62.62244,49.97026,48.77844,48.19682,37.82476,46.98973,38.50752,38.04304,24.02878,38.70761,31.07222,107.1852,110.7931,95.63155,107.8772,80.47618,91.16017,82.16311,89.00954,77.55335,72.87057,82.16311,70.51837,58.97026,78.07419,74.21522,56.21053,64.44919,97.07311,55.32164,93.65509,46.07858,94.65509,52.52743,90.41315,44.73999,103.6976,45.04482,95.03602,47.90736,97.61038,37.09609,96.71883,44.49991,95.35944,33.78933,95.1668,38.72649,94.46222,57.98413,94.57098,24.98151,93.48383,54.31824,90.92079,45.31824,96.52627,35.33241,90.31131,37.53533,90.07718,36.47174,97.32758,41.19009,30.17442,91.69057,27.2475,94.90041,22.32272,20.86093,14.83642,19.38089,11.52695,17.15239,17.13853,15.12083,21.06071,25.64693,22.58094,26.45642,35.27962,27.28304,38.97969,34.39371
E02003725,41.60883,8.088818,3.496678,10.42815,3.537851,5.953575,3.606234,5.267919,6.587975,10.98082,11.53109,13.88172,7.972174,13.93559,63.68701,49.04036,49.843,49.26139,36.89486,49.80556,41.32335,40.85887,21.76244,41.52344,28.80588,106.2553,109.8632,93.36523,106.9473,78.20985,90.23027,81.23321,88.20418,76.62346,72.06521,81.23321,69.58848,58.04036,75.80785,71.94888,55.40516,62.18285,94.80677,54.51627,91.38875,45.27322,92.38875,51.72206,88.14681,44.38038,102.7677,44.68521,92.76968,45.64103,95.34404,36.73648,94.45251,42.23357,93.09309,32.98397,92.90046,36.46016,92.19588,55.71779,92.30464,22.71517,91.21749,52.0519,88.65445,43.0519,94.25993,33.06607,88.04498,35.26899,87.81084,34.2054,95.06123,38.92375,30.33735,89.42423,24.98116,92.63407,21.874,23.67675,12.57008,19.54381,14.34278,14.88605,14.87219,17.93666,21.04928,20,22.56951,26.44498,35.26818,27.2716,37.91576,28.74677
E02003726,43.56753,15.66029,12.03687,17.99962,12.07719,13.93198,8.501474,8.906416,9.134201,10.97129,6.80399,9.154623,1.397747,8.138569,70.35684,57.01877,56.51284,55.93122,44.87327,54.70081,46.21859,45.75411,29.98568,40.65063,37.02912,114.2337,117.8416,101.5885,114.9257,86.43308,98.20867,89.21162,96.18258,84.60186,80.04362,89.21162,77.56688,66.01878,84.03109,80.17211,63.38356,70.40609,103.03,62.49468,99.61198,53.25162,100.612,59.70047,96.37005,52.35879,110.7461,52.66361,100.9929,53.86427,103.5673,44.71489,102.6757,50.45681,101.3163,40.96238,101.1237,44.6834,100.4191,63.94103,100.5279,30.69358,99.44073,60.27514,96.87769,51.27514,102.4832,41.2893,96.26821,43.49223,96.03408,42.42863,103.2845,47.14699,37.90882,97.64748,32.95957,100.8573,29.85241,28.05258,20.79332,27.11528,18.71861,22.86446,23.09543,16.06458,15.80532,28.47148,23.60942,21.20102,29.47116,21.02764,36.34373,36.81071
E02003727,36.0423,14.03481,11.87193,16.37414,13.23021,14.32883,6.108915,11.75585,8.363361,3.592094,4.265179,6.817636,9.761107,9.726017,64.1014,51.44922,50.25739,49.67578,39.30371,44.23904,35.75682,35.29234,30.1377,35.95691,37.18113,108.6642,111.9314,101.7405,109.3561,86.58511,92.63911,83.64206,95.11846,79.0323,78.97948,83.64206,71.99733,60.44922,84.18311,80.32413,62.31945,70.5581,103.182,61.43055,99.764,52.1875,100.764,58.63635,96.52206,50.8489,105.1766,51.15373,101.1449,54.01628,103.7193,43.20501,102.8278,50.60883,101.4683,39.89825,101.2757,44.83541,100.5711,64.09304,100.6799,31.09042,99.59274,60.42715,97.0297,51.42715,102.6352,41.44132,96.42023,43.64425,96.1861,42.58065,103.4365,47.29901,36.28334,97.79949,33.35641,101.0093,28.43164,17.08129,20.94533,25.48981,7.747315,23.2613,23.24744,7.078996,20.56394,31.75585,28.68985,25.62789,31.05861,28.20345,44.384,40.50262
E02003728,38.06227,18.8063,15.18288,21.14563,15.2232,17.07799,11.57495,12.05243,4.098182,5.466034,3.751211,3.649368,5.495929,6.750348,69.56744,56.91525,55.72343,55.14181,44.76974,49.70507,41.22286,40.75838,32.22003,35.14538,39.26347,114.1302,117.3974,103.8228,114.8221,88.66743,98.10516,89.10809,99.32859,84.49834,83.18963,89.10809,77.46336,65.91525,86.26544,82.40646,66.52958,72.64044,105.2644,65.64069,101.8463,56.39763,102.8463,62.84648,98.6044,55.5048,110.6426,55.80963,103.2273,56.09861,105.8016,47.8609,104.9101,52.69116,103.5507,44.10838,103.358,46.91775,102.6535,66.17538,102.7622,33.83959,101.6751,62.50949,99.11204,53.50949,104.7175,43.52366,98.50256,45.72658,98.26843,44.66299,105.5188,49.38134,41.05483,99.88183,36.10558,103.0917,32.99842,22.54733,23.02767,30.26129,13.21335,26.01047,25.32978,10.55933,17.58827,30.61663,26.83297,22.65222,28.08294,25.12582,40.44191,38.95586
E02003729,34.4129,20.9141,18.75122,23.25343,18.98133,20.83611,12.98821,15.81055,7.856305,6.879291,3.758123,4.410331,9.254052,6.851043,70.98068,58.32851,57.13668,56.55507,46.183,51.11833,42.63612,42.17163,35.97815,31.49601,43.02159,115.5435,118.8107,107.5809,116.2354,92.42556,99.51841,90.52135,101.9977,85.91159,85.85879,90.52135,78.87662,67.32851,90.02357,86.16459,69.19873,76.39857,109.0225,68.30984,105.6045,59.06679,106.6045,65.51564,102.3625,57.7282,112.0558,58.03302,106.9854,59.85674,109.5598,50.0843,108.6682,56.44928,107.3088,46.77754,107.1162,50.67587,106.4116,69.9335,106.5203,37.59771,105.4332,66.26761,102.8702,57.26761,108.4756,47.28178,102.2607,49.4847,102.0266,48.42111,109.2769,53.13947,43.16263,103.6399,39.8637,106.8498,35.31093,23.96058,26.78579,32.36909,14.62661,29.76859,29.0879,6.909961,17.68896,34.37475,28.77471,22.75291,27.31894,25.32848,41.50902,42.71399
E02003730,42.85222,15.83836,12.21494,18.1777,12.06566,14.11006,8.67955,9.084493,1.93715,10.25599,6.088687,8.43932,6.412653,7,70.53491,57.19685,56.69091,56.10929,45.05135,54.49503,46.01281,45.54832,29.76361,39.93533,36.80704,114.4118,118.0196,101.3664,115.1037,86.21101,98.38675,89.38969,96.36066,84.77994,80.22169,89.38969,77.74496,66.19685,83.80902,79.95004,63.56164,70.18402,102.8079,62.67275,99.38992,53.4297,100.3899,59.87855,96.14798,52.53687,110.9242,52.84169,100.7708,53.64219,103.3452,44.89297,102.4537,50.23474,101.0943,41.14045,100.9016,44.46133,100.1971,63.71895,100.3058,30.87165,99.21866,60.05307,96.65561,51.05307,102.2611,41.06723,96.04614,43.27016,95.81201,42.20657,103.0624,46.92492,38.08689,97.42541,33.13765,100.6352,30.03049,27.33728,20.57125,27.29336,18.0033,23.04254,22.87336,15.34928,14.40757,28.16021,22.21167,19.80327,28.33259,19.62989,34.94598,36.49944
E02003731,39.46437,18.70811,15.08469,21.04745,15.12502,16.97981,11.5493,11.95424,4,9.733262,6.075974,5.088998,5.397747,3.316355,73.40467,60.0666,59.56067,58.97905,47.9211,53.9723,45.49009,45.0256,31.30027,34.96072,38.34371,117.2816,120.8894,102.903,117.9735,87.74768,101.2565,92.25945,99.23042,87.64969,83.09145,92.25945,80.61471,69.0666,85.34568,81.48671,66.4314,71.72068,104.3446,65.5425,100.9266,56.29945,101.9266,62.7483,97.68464,55.40662,113.7939,55.71144,102.3075,55.17886,104.8819,47.76272,103.9903,51.7714,102.6309,44.0102,102.4383,45.99799,101.7337,65.25562,101.8425,33.74141,100.7553,61.58973,98.19228,52.58973,103.7978,42.6039,97.5828,44.80682,97.34867,43.74323,104.5991,48.46158,40.95665,98.96207,36.0074,102.1719,32.90024,26.81455,22.10791,30.16311,17.48058,25.91229,24.41002,9.867382,10.83792,29.69687,21.92367,15.90187,21.33259,18.47743,34.65798,38.0361
E02003732,61.68483,54.09932,62.03445,54.31733,59.31337,63.65448,63.66558,63.72367,67.77201,62.30404,66.56922,69.12168,69.16976,72.03007,4.90872,29.93288,18.92738,14.6218,31.96745,34.51376,46.81886,64.25862,80.30022,61.59944,87.34366,87.14786,90.75568,110.2243,87.83978,102.7183,71.12278,62.12573,89.04228,57.51597,75.78456,62.12573,50.481,38.93288,100.3163,96.45736,60.559,92.17916,112.6404,59.67011,109.2224,61.36633,110.2224,73.00751,103.906,71.47187,83.66022,71.7767,110.6034,75.63734,110.9091,66.82005,110.9147,72.22875,109.5553,64.90377,109.3627,78.83309,108.6581,92.1044,107.8697,73.71798,103.3804,84.93236,105.1166,91.8707,110.7221,91.60384,106.422,93.80677,104.2536,92.74318,111.9203,97.46154,69.94208,103.1958,40.51844,116.4184,62.09038,43.37724,71.10786,53.62734,56.01019,66.82793,73.40997,69.38304,82.23332,83.72367,83.75355,87.62903,82.0857,88.45564,100.1523,92.47044
E02003733,55.87085,40.06406,45.68619,40.28207,43.87783,44.46005,49.28798,48.28814,53.39442,48.26878,52.53396,55.08642,54.79217,57.9948,25.72343,14.96912,14.08917,14.17693,7.785571,28.69978,41.00488,58.44464,57.93112,55.78546,65.10667,57.21497,60.82279,80.29145,57.90689,72.78545,41.1899,32.19284,59.1094,27.58309,45.85168,32.19284,20.54811,9,70.38345,66.52448,30.62612,62.24628,82.70757,29.73723,79.28956,31.43344,80.28956,43.07462,73.97315,41.53899,53.72734,41.84381,80.67048,45.70446,80.97623,36.88717,80.98182,42.29588,79.62241,34.97089,79.42977,48.90021,78.7252,62.17152,77.93683,43.7851,73.44746,54.99948,75.18376,61.93782,80.78925,68.71557,76.48907,66.60446,74.32074,73.19903,81.98747,70.25922,49.09538,73.26289,21.32401,86.48553,42.89595,29.34198,54.75959,34.43291,41.97492,47.63351,57.0617,55.34778,67.85573,68.28814,69.37595,73.25143,76.27171,74.07805,85.7747,77.03492
E02003734,50.97911,43.40016,51.33529,43.61817,48.6142,52.95531,52.96642,53.02451,57.07285,51.60488,55.87006,58.42252,58.4706,61.3309,16.60851,15.1455,4.931375,5.062016,17.60704,23.80803,36.11313,53.55289,69.60105,50.89371,76.64449,72.36047,75.9683,95.43696,73.0524,87.93095,56.33541,47.33835,74.25491,42.7286,60.99718,47.33835,35.69362,24.1455,85.52896,81.66998,45.77162,77.39178,97.85307,44.88273,94.43506,46.57895,95.43506,58.22013,89.11865,56.6845,68.87285,56.98932,95.81598,60.84996,96.12173,52.03267,96.12732,57.44138,94.76791,50.11639,94.57528,64.04572,93.8707,77.31702,93.08233,58.9306,88.59297,70.14498,90.32927,77.08333,95.93475,80.90469,91.63457,81.74996,89.46624,82.04401,97.13297,85.40472,59.24292,88.40839,29.81927,101.631,51.39121,32.67808,60.4087,42.92818,45.31102,56.12877,62.71081,58.68388,71.53416,73.02451,73.05438,76.92986,71.37997,77.75648,89.45313,81.77129
E02003735,47.06303,39.47752,47.41266,39.69553,44.69157,49.03268,49.04378,49.10188,53.15022,47.68225,51.94742,54.49988,54.54796,57.40826,15.68152,15.31108,4.30558,5.188426,17.34565,19.89196,32.19706,49.63682,65.67842,46.97764,72.72186,72.52605,76.13387,95.60254,73.21797,88.09653,56.50099,47.50393,74.42049,42.89417,61.16277,47.50393,35.85919,24.31108,85.69453,81.83556,45.9372,77.55737,98.01865,45.04831,94.60064,46.74452,95.60064,58.38571,89.28423,56.85007,69.03842,57.1549,95.98157,61.01554,96.28731,52.19825,96.29289,57.60696,94.93349,50.28197,94.74086,64.2113,94.03629,77.4826,93.24792,59.09618,88.75855,70.31057,90.49484,77.24891,96.10032,76.98205,91.80016,79.18497,89.63181,78.12138,97.29855,82.83974,55.32028,88.57396,25.89664,101.7966,47.46858,28.75544,56.48606,39.00554,41.38839,52.20613,58.78817,54.76124,67.61153,69.10188,69.13174,73.00723,67.4639,73.83384,85.53049,77.84865
E02003736,60.06044,32.62032,38.24245,32.83833,36.43409,37.01631,41.84425,40.8444,45.95068,40.82504,45.09022,47.64268,47.34842,50.55106,32.54489,12.1455,20.91063,20.58968,13.13255,32.88937,45.19447,62.63423,56.50821,59.97505,63.55165,69.36047,72.9683,92.43696,70.0524,84.93095,53.33541,44.33835,71.25491,39.7286,57.99718,44.33835,32.69361,21.1455,82.52896,78.66998,42.77162,74.39178,94.85307,41.88273,91.43506,43.57895,92.43506,55.22013,86.11865,53.68449,65.87284,53.98932,92.81598,57.84996,93.12173,49.03267,93.12732,54.44138,91.76791,46.91882,91.57528,61.04572,90.8707,74.31702,90.08233,47.93311,85.59297,67.14498,87.32927,74.08333,92.93475,67.81184,88.63457,70.01476,86.46624,68.95116,94.13297,73.66952,43.30391,85.40839,13.88027,98.63104,35.45221,21.89824,47.31585,26.98917,34.53118,40.18977,49.61796,47.90404,60.41199,60.8444,61.93221,65.80769,71.88365,66.63431,78.33096,69.59117
E02003737,27.17107,52.85078,54.78445,53.06879,56.14273,57.24135,49.02144,54.66837,55.62085,47.36586,51.63104,54.1835,57.01859,57.09188,35.02417,29.42996,21.18016,19.44292,30.71891,15.73329,12.3051,29.74486,73.05022,27.08568,80.09366,86.64494,88.47964,109.3867,87.33685,102.2154,70.61987,61.62281,88.53936,57.01305,75.28165,61.62281,49.97807,38.42996,99.81342,95.95444,60.05608,91.67624,105.2618,59.16719,108.7195,60.8634,109.7195,72.50459,94.27668,70.96895,83.1573,71.27377,109.7137,75.13442,110.4062,66.31712,110.4118,71.72583,109.0524,64.40085,108.8597,78.33017,108.1552,91.60148,107.3668,73.21506,102.8774,84.42944,104.6137,91.36778,109.6401,84.35384,105.919,86.55677,103.7507,85.49318,109.0602,90.21152,68.69354,102.6928,39.2699,113.7875,60.84184,42.1287,63.85786,52.3788,49.31152,65.5794,66.15997,54.44486,67.9298,74.66837,71.60237,72.99374,47.57193,75.56931,88.00113,83.41515
E02003738,15.09595,44.87221,42.70933,47.21155,44.06761,45.16623,36.94632,42.59325,43.54573,35.29074,39.55592,42.10838,44.94347,45.01676,42.67099,37.07678,28.82698,27.08974,38.36573,8.482214,10.02327,17.66974,60.9751,15.01056,68.01854,82.23453,76.17454,97.08159,77.2625,105.5887,78.26669,69.26962,96.18618,64.65987,82.92847,69.26962,57.62489,46.07678,107.4602,103.6013,67.7029,99.32306,92.95666,66.81401,99.07076,68.51022,98.64387,80.15141,81.97159,78.61577,90.80412,78.92059,97.40858,82.78123,104.0163,73.96394,100.4478,79.37266,98.42432,70.73566,99.16828,75.67281,98.76335,94.93044,100.9769,61.92783,99.88972,91.26456,98.33772,82.26456,97.33501,72.27872,101.0537,74.48164,103.5162,73.41805,96.7551,78.13641,67.12074,105.1296,46.91672,101.4824,59.26904,46.57038,51.78274,56.32721,37.2364,54.09871,54.08485,42.36974,55.85469,62.59325,59.52726,60.91863,35.49681,63.4942,75.926,71.34003
E02003739,16.32096,44.99988,42.837,47.33921,44.19528,45.2939,37.07399,42.72092,43.67339,35.41842,39.68359,42.23605,45.07114,45.14443,59.58337,53.98917,45.73937,44.00212,55.27811,25.3946,16.91239,3.735199,61.10277,16.23556,68.14621,99.14691,93.08693,113.994,94.17489,117.5502,95.17907,86.18201,113.0986,81.57225,99.84084,86.18201,74.53728,62.98917,115.1482,111.2892,84.61529,101.5232,109.869,83.72639,115.9831,83.15257,115.5563,89.60142,98.88396,81.81398,107.7165,82.1188,114.321,84.98135,120.9287,74.17008,117.3602,81.5739,115.3367,70.86333,116.0807,75.80048,115.6757,95.05811,117.8893,62.0555,116.8021,91.39223,115.2501,82.39223,114.2474,72.40639,117.9661,74.60931,120.4286,73.54572,113.6675,78.26408,67.24841,122.042,63.82911,118.3948,59.39671,46.69804,51.91041,56.45487,37.36406,54.22638,54.21252,42.49741,55.98236,62.72092,59.65493,61.0463,36.72182,63.62186,76.05367,71.4677
E02006873,64.36375,29.37638,19.16857,31.71572,24.82542,20.94028,26.36115,24.3574,29.88106,33.73574,34.82418,37.17481,31.26526,35.38404,80.73491,62.29771,66.89091,66.3093,51.88157,72.56049,64.07827,63.61378,5.44491,64.27835,9.066843,99.19695,103.0491,76.25056,100.1332,61.09518,83.41618,74.41912,80.52401,69.80937,64.38504,74.41912,62.77439,51.22628,58.69319,54.83421,47.72499,45.06819,77.6921,46.83611,74.27409,37.59305,75.27409,44.0419,76.15054,29.72319,87.50278,30.07382,75.65501,28.52636,78.22938,29.05632,77.33784,25.1189,75.97843,25.3038,75.7858,19.3455,75.08122,44.99342,75.18998,16.8982,74.10283,37.82138,71.53978,40.09706,77.14527,30.11123,70.93031,32.31416,70.69618,31.25056,77.94657,35.96892,35.80218,72.30957,39.96787,75.5194,32.23705,46.43167,8.588205,34.74493,37.09769,29.87133,10.04463,40.69157,42.05587,25.23209,27.04967,47.45157,56.71663,48.27818,38.44468,29.2757
E02003740,5.176302,38.95256,36.78968,41.29189,38.14796,39.24658,31.02667,36.6736,37.62608,29.37109,33.63627,36.18873,39.02382,36.69957,60.02189,54.42768,46.17789,44.44064,55.71663,25.83312,17.3509,16.42772,55.05545,12.95266,62.09888,99.36155,93.30156,114.2086,94.38953,111.5029,95.61759,86.62053,113.5371,82.01077,100.2794,86.62053,74.9758,63.42768,109.1009,105.2419,85.0538,95.47586,110.0837,84.16492,116.1978,77.10526,115.7709,83.5541,99.0986,75.76665,108.155,76.07148,114.5356,78.93403,121.1433,68.12276,117.5748,75.52657,115.5513,64.816,116.2953,69.75316,115.8904,89.0108,118.1039,56.00817,117.0168,85.3449,115.4648,76.3449,114.462,66.35907,118.1807,68.562,120.6432,67.49841,113.8821,72.21676,61.20109,122.2566,58.27417,118.6095,53.34939,40.65072,45.86308,50.40755,31.31675,48.17905,48.1652,33.55856,41.58987,56.6736,53.6076,46.65382,21.10516,49.22939,70.00635,65.42038
E02006874,72.49758,38.63299,28.42518,40.97232,34.08202,30.19689,34.49498,31.66525,35.99104,41.86957,40.69301,43.04364,37.38878,40.94738,89.99152,68.48387,76.14751,75.5659,61.13818,80.69431,72.2121,71.74762,9.256606,72.41219,18.06928,104.0854,109.2352,81.13899,106.3193,65.98363,89.60235,80.60529,86.71017,75.99554,70.57121,80.60529,68.96056,57.41245,63.58163,59.72266,53.91116,49.95663,82.58054,53.02227,79.16253,43.77922,80.16253,50.22807,81.03898,34.61163,92.39121,34.96227,80.54345,33.4148,83.11782,35.24249,82.22627,30.00734,80.86687,31.48997,80.67424,24.23393,79.96966,49.88186,80.07841,26.15481,78.99126,42.70982,76.42823,41.91376,82.03371,31.92793,75.81875,34.13085,75.58462,26.42119,82.83501,37.78561,45.05879,77.19801,49.22448,80.40784,41.18983,54.5655,17.84481,44.00154,45.23153,38.82411,19.30124,48.8254,39.18839,16.16525,23.82039,44.58409,62.27998,47.15965,29.37784,20.20885
E02003742,97.45361,97.74882,88.38081,99.84904,93.19785,88.08723,94.99312,92.45659,98.0842,102.3677,103.0273,105.3779,99.4684,104.5963,85.31477,59.59135,73.68051,73.76828,67.37692,88.29112,82.35764,100.0274,80.00936,97.36821,87.0528,7.305646,9.295359,36.57339,7.127138,45.08046,15.99262,25.85733,46.24457,29.73215,62.7175,25.85733,36.60202,48.51992,48.34678,51.17848,67.49144,59.60413,32.44845,68.62662,38.56255,70.95335,38.13567,82.59454,21.46338,72.86429,28.53005,73.21492,36.90037,65.20274,43.50808,76.40708,39.93961,68.74859,37.91612,74.49081,38.66008,74.70776,38.25515,52.10342,40.46867,69.84476,39.38152,74.49071,37.82952,81.42905,36.8268,77.42982,40.54547,75.31871,43.00798,81.91328,36.2469,78.97347,88.6153,44.62138,80.91535,40.97424,86.07985,88.93332,77.80045,94.02426,101.5663,83.71413,79.25687,109.3235,111.2681,103.2181,102.6871,116.6638,117.0694,117.4904,116.4306,107.2617
E02003743,92.15548,101.7349,94.44048,101.9529,99.25751,94.1469,101.0528,98.51626,104.1439,108.4274,109.087,111.4376,105.5281,110.6559,87.39429,61.67086,75.76003,75.8478,69.45644,85.54175,77.05952,94.72927,86.06903,92.07009,93.11247,8.215968,5.131378,42.63305,2.948403,51.14013,18.45351,27.93685,48.32409,31.81166,64.79702,27.93685,38.68154,50.59944,54.40644,57.23815,69.57096,65.66379,38.50812,70.70613,44.62222,73.03288,44.19533,84.67406,27.52304,78.92396,25.91607,79.27458,42.96004,71.2624,49.56775,78.4866,45.99928,74.80826,43.97578,76.57033,44.71975,80.76743,44.31481,58.16309,46.52834,75.90443,44.60635,80.55038,43.88919,87.48872,42.88646,83.48949,46.60513,81.37838,49.06765,87.97295,42.30657,85.03314,90.69481,50.68105,82.99488,47.03391,92.13951,91.01285,83.86012,96.10378,103.6458,89.7738,85.31654,115.3832,117.3278,109.2777,108.7468,122.7235,111.7713,123.5501,122.4903,113.3213
