Origen,E02006825,E02003719,E02003720,E02003721,E02003722,E02003723,E02003724,E02003725,E02003726,E02003727,E02003728,E02003729,E02003730,E02003731,E02003732,E02003733,E02003734,E02003735,E02003736,E02003737,E02003738,E02003739,E02006873,E02003740,E02006874,E02003742,E02003743,E02006877,E02003744,E02006878,E02003745,E02003746,E02003747,E02003748,E02003749,E02003750,E02003751,E02003752,E02003753,E02003754,E02003755,E02003756,E02003237,E02003757,E02003238,E02003758,E02003239,E02003759,E02003240,E02003760,E02003241,E02003761,E02003242,E02003762,E02003243,E02003763,E02003244,E02003764,E02003245,E02003765,E02003246,E02003766,E02003247,E02003767,E02003248,E02003768,E02003249,E02003769,E02003250,E02003770,E02003251,E02003771,E02003252,E02003772,E02003253,E02003773,E02003254,E02003774,E02003775,E02003255,E02003776,E02003257,E02003777,E02003778,E02003779,E02003780,E02003781,E02003783,E02003784,E02003785,E02003786,E02003787,E02003788,E02003789,E02003790,E02003791,E02003792,E02003793
E02003773,35.65379,20.46638,19.57733,20.37731,18.93183,18.06535,20.43868,18.60207,20.23935,21.49763,21.2468,23.88842,20.55303,21.24382,39.42433,35.90785,34.8026,33.31125,31.10861,38.99437,38.13304,33.98943,11.31912,27.20146,11.96574,51.51357,47.26852,24.73304,46.06808,24.14546,42.22093,36.7579,30.18273,36.67229,34.16592,35.51037,34.02117,28.38911,23.13697,24.16814,28.71132,18.45836,32.00721,25.10528,31.74938,19.43236,33.54974,20.59959,31.81687,15.29918,32.11016,15.51337,29.51204,14.88096,30.39455,19.25798,30.14869,13.68107,28.50424,18.48612,29.67187,13.51003,28.60542,17.72892,28.53191,17.9054,28.01256,6.72795,27.1066,2.974091,28.73058,1.812403,26.80409,2.952874,25.58084,11.46822,24.96661,3.626121,26.57047,25.98347,24.03581,24.69766,21.90191,23.58733,21.43316,18.88474,22.20096,16.13081,17.81391,27.13762,23.34107,18.00055,21.60859,25.50927,32.22688,25.52844,25.42745,22.23372
E02003254,48.79551,33.60519,32.71614,34.08662,32.66373,31.20426,34.17058,32.66663,34.28521,35.33373,35.31136,37.95298,34.61759,35.30838,43.54674,40.29305,41.57495,40.1052,35.49381,45.82149,46.64531,45.26793,28.07069,40.33355,28.68109,31.74531,27.50025,3.054139,26.29981,3.66028,22.45267,21.45204,9.61987,23.76894,13.60307,22.67628,27.11671,30.20534,6.830924,8.103816,20.39464,10.21114,9.564199,24.91762,9.306374,22.57662,11.16948,24.9848,9.774614,18.44344,10.54148,19.21384,7.06903,15.20548,8.003585,22.40224,8.163868,16.82533,5.332086,22.49613,6.620643,18.70041,5.43327,23.09527,6.547081,22.53545,6.450672,18.23866,5.121777,26.08938,5.55843,23.7984,3.652112,23.1588,4.225263,24.96661,42.1606,24.35433,32.18347,5.414353,37.04284,2.707967,29.87803,36.71583,29.67288,32.01323,35.93286,30.62094,34.5489,40.87106,37.52536,34.78037,35.80436,39.69356,46.29144,39.71274,42.00488,39.01354
E02003774,37.56046,22.37305,21.484,22.28398,20.8385,19.97202,22.34535,20.50874,22.14602,23.4043,23.15347,25.79509,22.4597,23.15049,41.331,36.53652,36.70927,35.21792,31.73728,40.90105,40.03971,35.8961,13.22579,29.10813,13.87241,50.90129,46.65623,24.12076,45.4558,23.53318,41.60865,36.14562,29.57045,36.06002,33.55365,34.8981,33.40889,27.77684,22.52469,23.55463,28.09905,17.84485,31.39493,24.493,31.1371,18.82009,32.93746,21.22827,31.20459,14.6869,31.49788,14.90109,28.89976,14.26868,29.78227,18.6457,29.53642,13.06879,27.89196,18.7396,29.0596,14.37328,27.99314,16.80444,27.91963,18.22155,27.40029,6.115673,26.49433,4.880763,28.1183,3.420994,26.19181,2.486566,24.96856,3.626121,24.35433,9.574864,27.86957,25.37119,25.94248,24.08539,23.80858,25.494,23.33983,20.79141,24.10763,18.03748,19.72058,29.0443,25.24774,19.90722,23.51527,27.41594,34.13356,27.43512,27.33412,24.14039
E02003775,28.15862,12.9692,12.41821,13.84442,13.60961,12.15014,15.11646,13.6125,15.23109,16.2796,16.25723,18.89885,15.56346,16.25425,24.70275,18.94945,20.23135,18.7616,14.15021,24.47789,25.30171,23.92432,18.30087,19.69212,19.087,43.63159,39.38653,31.9499,38.18609,31.36233,34.33895,28.87592,36.92437,28.79031,35.94107,27.62839,26.13918,20.04272,30.35383,31.40341,24.89017,25.69363,39.22407,21.28412,38.96624,17.8964,40.7666,8.6711,39.03373,16.87595,39.32702,15.7304,36.7289,19.92538,37.61142,11.99235,37.36556,17.66719,35.7211,10.80444,36.88874,15.64119,35.82228,27.23095,35.74877,12.7485,35.22943,21.75389,34.32347,23.59637,35.94744,26.52519,34.02095,26.67404,32.7977,26.57047,32.18347,27.86957,38.70657,33.20034,9.126956,31.91453,4.855879,16.07438,10.7194,10.35392,16.32061,11.57304,18.0726,21.3975,18.47123,23.75893,16.75352,20.63943,27.23731,20.65861,22.95405,26.24839
E02003255,49.81237,34.62205,33.73301,35.10348,33.6806,32.22113,35.18745,33.68349,35.30208,36.3506,36.32822,38.96984,35.63445,36.32524,38.39234,35.90103,37.74023,36.99725,36.19771,43.02753,46.9784,46.05185,29.08756,41.35042,29.69795,26.59091,22.34585,2.747987,21.14542,4.065433,17.29827,16.29764,4.465472,18.61455,8.448669,17.52188,21.96231,25.05095,4.601779,9.203555,15.79931,11.24319,8.259913,20.32229,7.900583,23.49614,8.89992,26.00166,13.51863,19.4603,7.44999,20.23071,5.764744,16.22235,6.647259,23.4191,6.162931,17.84219,5.062458,23.513,5.924579,19.71727,6.425597,24.12729,4.57822,23.55232,3.352394,19.25552,3.35931,27.10625,5.628766,24.81527,3.538215,24.17567,1.422409,25.98347,5.414353,25.37119,33.20034,21.16373,38.0597,3.952434,30.8949,37.73269,30.68975,33.0301,36.94973,31.63781,35.56577,41.88792,38.54222,35.79723,36.82122,40.71043,47.30831,40.7296,43.02175,40.03041
E02003776,23.45075,8.26133,7.714672,9.136543,9.390414,8.486757,10.75317,9.476154,10.88826,11.91631,12.12088,14.57661,11.42712,12.11791,20.81942,17.60163,16.19769,14.70634,10.28954,20.42263,21.24645,19.86907,15.76621,14.98424,16.55235,42.45492,38.09085,36.80927,37.0399,36.22169,33.3243,27.86127,38.2908,27.77566,34.92642,26.61374,25.12453,19.12364,35.2132,36.26278,31.69702,30.55299,44.08344,28.09098,43.82561,24.70325,45.62597,15.47796,43.8931,23.36061,39.33196,22.42967,41.58827,24.78475,42.47078,19.50214,42.22493,22.52655,40.58047,18.75127,41.7481,20.50056,40.68165,32.09031,40.60814,18.553,40.08879,26.61326,39.18283,21.06172,40.80681,24.10733,38.88032,25.51713,37.65707,24.03581,37.04284,25.94248,9.126956,38.0597,39.21638,36.77389,10.12222,7.754782,12.98876,5.151068,11.61274,8.919271,15.53761,16.68963,14.92226,21.10516,14.09505,17.09046,23.10097,17.53682,20.29558,23.59462
E02003257,48.52657,33.33624,32.4472,33.81767,32.39479,30.93532,33.90164,32.39768,34.01627,35.06479,35.04241,37.68404,34.34865,35.03944,42.07856,39.58725,41.30601,39.83626,35.22487,45.55254,46.37636,44.99898,27.80175,40.06461,28.41214,30.27713,26.03207,1.878523,24.83163,1.761625,20.98448,19.98385,8.151689,22.30076,12.13489,21.2081,25.64853,28.73716,5.118157,7.834871,19.48553,9.942195,9.873568,24.0085,9.615742,22.30767,11.47885,24.71585,11.10906,18.17449,10.06805,18.9449,7.378398,14.93654,8.312953,22.13329,8.106589,16.55638,5.641454,22.22719,6.93001,18.43146,5.742639,22.82633,6.489803,22.26651,5.970459,17.96971,5.064498,25.82044,5.867798,23.52946,3.94156,22.88986,3.538731,24.69766,2.707967,24.08539,31.91453,3.952434,36.77389,10.53936,29.60909,36.44688,29.40394,31.74429,35.66392,30.352,34.27996,40.60212,37.25642,34.51143,35.53541,39.42461,46.0225,39.44379,41.73594,38.74459
E02003777,25.07283,9.882509,8.993463,10.36394,8.941057,7.481583,10.4479,8.943946,10.56253,11.61105,11.58868,14.2303,10.89491,11.5857,27.40747,21.65417,22.93607,21.46632,16.85493,27.18261,27.54471,23.39884,13.63232,16.61088,14.41845,46.33631,42.09125,29.64447,40.89081,29.05689,37.04366,31.58064,35.09415,31.49503,38.64578,30.33311,28.8439,22.74743,28.0484,29.09797,27.59488,23.38819,36.91863,23.98884,36.6608,18.70662,38.46116,11.37582,36.72829,16.1958,37.02158,15.26486,34.42346,17.61995,35.30598,12.64219,35.06012,15.36175,33.41566,11.45428,34.5833,13.33575,33.51684,24.92551,33.44333,11.38819,32.92399,19.44845,32.01803,18.92782,33.64201,21.97343,31.71551,23.38324,30.49226,21.90191,29.87803,23.80858,4.855879,30.8949,10.12222,29.60909,40.01908,12.99314,6.050848,8.290555,12.21018,6.90449,13.40405,17.14838,13.80268,19.09038,12.08498,15.97088,22.56876,15.99006,18.2855,21.57983
E02003778,19.96626,6.714528,7.131382,5.767139,6.222421,7.015027,7.383761,7.535763,7.518859,8.546909,9.084749,11.12357,8.973135,9.081772,17.92149,17.91259,13.29976,11.80842,10.2153,17.49154,18.31536,16.93797,15.31774,11.49975,16.10387,39.55699,35.19292,36.48226,34.14198,35.89468,33.63527,28.17224,38.60177,28.08663,35.23739,26.92471,25.4355,19.43461,34.88619,35.93495,33.20974,30.22516,43.75642,29.60369,43.4986,26.05904,45.29895,16.99067,43.56609,23.03359,39.64293,22.10265,41.26125,24.45692,42.14377,19.99461,41.89791,22.19954,40.25345,18.8067,41.42109,20.16913,40.35464,31.76209,40.28112,18.22598,39.76178,26.28504,38.85582,20.61324,40.47979,23.65885,38.5533,25.06865,37.33005,23.58733,36.71583,25.494,16.07438,37.73269,7.754782,36.44688,12.99314,37.99142,12.54028,6.21544,8.243331,8.379172,15.08902,13.21334,12.46827,20.43884,12.14174,14.63647,20.06483,15.08283,18.34226,22.9283
E02003779,24.61996,9.429643,8.540597,9.911071,8.488191,7.028717,9.995037,8.491079,10.10967,11.15819,11.13581,13.77744,10.44205,11.13283,28.37728,27.51769,23.75555,22.2642,20.67109,27.94733,27.09184,22.94598,13.16357,16.15801,13.9497,50.01278,45.64871,29.43932,44.59776,28.85174,41.80745,36.34443,34.889,36.25882,38.8722,35.0969,33.60769,27.97564,27.84325,28.88303,28.29785,23.17325,36.71348,24.6918,36.45566,19.01889,38.25601,13.88002,36.52315,15.99065,36.81643,15.05971,34.21831,17.405,35.10083,12.95445,34.85497,15.1566,33.21051,11.76654,34.37815,13.11722,33.3117,24.71018,33.23818,11.18583,32.71884,19.23312,31.81288,18.45907,33.43686,21.50468,31.51036,22.91448,30.28711,21.43316,29.67288,23.33983,10.7194,30.68975,12.98876,29.40394,6.050848,12.54028,33.12193,7.837689,11.75732,6.436424,12.9353,16.69551,13.3477,18.62231,11.61983,15.5159,22.1159,15.53507,17.82036,21.11177
E02003780,18.29968,3.110261,2.563604,3.985475,4.239346,3.335689,5.602097,4.325086,5.737195,6.765245,6.969815,9.42554,6.276052,6.966839,22.05244,22.04354,17.43071,15.93936,14.34624,21.62249,20.767,16.62114,10.61515,9.833172,11.40128,43.68793,39.32387,31.77967,38.27292,31.19209,37.76621,32.30318,37.22935,32.21758,39.36833,31.05566,29.56645,23.56556,30.1836,31.23236,30.63542,25.52257,39.05384,27.02937,38.79601,21.35645,40.59636,16.21758,38.86349,18.331,39.15678,17.40006,36.55867,19.75433,37.44118,15.29202,37.19532,17.49695,35.55086,14.10411,36.7185,15.46654,35.65205,27.0595,35.57853,13.52339,35.05919,21.58245,34.15323,15.91065,35.77721,18.95626,33.85072,20.36606,32.62746,18.88474,32.01323,20.79141,10.35392,33.0301,5.151068,31.74429,8.290555,6.21544,7.837689,25.3069,6.461668,3.768203,10.38654,11.53856,9.77119,15.95409,8.943988,11.93939,17.9499,12.38575,15.14451,18.44355
E02003781,19.92501,5.609829,5.097431,2.739964,3.75896,4.728601,4.709901,5.226745,4.85134,5.873049,6.41723,8.602373,6.305616,6.414254,24.08033,24.07143,19.4586,17.96725,16.37414,23.65038,22.40426,18.33239,13.9285,11.54443,14.73715,45.71583,41.35176,35.6993,40.30081,35.11172,39.7941,34.33108,41.14898,34.24546,41.39622,33.08355,31.59434,25.59345,34.10323,35.15199,34.55504,29.4422,42.97346,30.949,42.71564,25.27608,44.51599,20.13721,42.78312,22.25063,43.07642,21.31969,40.47829,23.67396,41.36081,19.21165,41.11495,21.41658,39.47049,18.02374,40.63813,19.38617,39.57167,30.97913,39.49816,17.44302,38.97882,25.50208,38.07286,19.22687,39.69683,22.27248,37.77034,23.68229,36.54709,22.20096,35.93286,24.10763,16.32061,36.94973,11.61274,35.66392,12.21018,8.243331,11.75732,6.461668,35.37007,6.070154,13.49166,11.41038,9.800756,18.06742,9.474218,11.96896,17.39732,12.41531,15.67475,20.55688
E02003783,19.52299,5.046044,3.464853,4.246501,2.801027,2.171456,4.307874,2.471259,4.108544,5.366827,5.115989,7.757615,4.422225,5.113012,24.21617,24.20727,19.59444,18.10309,16.50998,23.64629,22.00223,17.93037,7.858348,11.1424,8.666998,45.85167,41.4876,30.38737,40.43665,29.7998,39.92994,34.46692,35.83706,34.38131,39.82026,33.21939,31.73018,25.72929,28.79131,29.83109,29.24591,24.12131,37.66154,25.63987,37.40372,19.96695,39.20407,14.82808,37.47121,16.93871,37.7645,16.00777,35.16637,18.35306,36.04889,13.90251,35.80303,16.10466,34.15857,12.7146,35.32621,14.06528,34.25975,25.65824,34.18624,12.13389,33.6669,20.18118,32.76094,13.15672,34.38491,16.20233,32.45842,17.61213,31.23517,16.13081,30.62094,18.03748,11.57304,31.63781,8.919271,30.352,6.90449,8.379172,6.436424,3.768203,6.070154,37.44963,7.421506,11.00682,7.21026,12.48026,5.477788,9.378461,16.09608,9.397636,11.67832,14.96972
E02003784,26.84816,11.96501,10.88636,11.66801,10.22253,9.563982,11.63305,9.872906,10.76126,12.01954,11.7687,14.41033,10.6294,11.76573,30.92601,30.91712,26.30429,24.81293,23.21982,30.49606,29.32741,25.25555,9.541448,18.46758,10.3501,52.56151,48.19744,34.31534,47.1465,33.72776,46.63979,41.17676,39.76503,41.09115,43.74822,39.92923,38.44003,32.43913,32.71927,33.75602,33.53493,28.04624,41.5895,29.92888,41.33168,24.25597,43.13203,21.32695,41.39917,20.86752,41.69246,19.93659,39.09433,22.27799,39.97685,20.40139,39.73099,20.03262,38.08653,19.21348,39.25417,16.94528,38.18772,29.58316,38.11421,18.63276,37.59486,22.69054,36.6889,14.83982,38.31288,17.88543,36.38638,19.29523,35.16313,17.81391,34.5489,19.72058,18.0726,35.56577,15.53761,34.27996,13.40405,15.08902,12.9353,10.38654,13.49166,7.421506,46.52806,17.65953,12.53205,12.79708,10.79424,14.70025,22.74879,14.71648,16.99477,17.03025
E02003785,18.20337,10.75111,10.09665,9.749746,8.697156,9.666797,6.700476,9.210052,8.181377,7.046188,6.657434,4.667396,7.692256,6.255033,29.05034,29.04144,24.42861,22.93726,21.34415,23.03022,21.38616,17.45895,18.86517,10.67099,19.67382,50.68584,46.32177,40.63749,45.27082,40.04991,44.76411,39.30108,46.08718,39.21548,46.36623,38.05356,36.56435,30.56346,39.04142,40.09018,39.49324,34.3804,47.91166,35.8872,47.65383,30.21428,49.45419,25.07541,47.72132,27.18883,48.01461,26.25789,45.41649,28.61215,46.299,24.14985,46.05314,26.35477,44.40868,22.96194,45.57632,24.32437,44.50987,35.91732,44.43636,22.38122,43.91702,30.44027,43.01105,24.16353,44.63503,27.20914,42.70854,28.61895,41.48529,27.13762,40.87106,29.0443,21.3975,41.88792,16.68963,40.60212,17.14838,13.21334,16.69551,11.53856,11.41038,11.00682,17.65953,45.11435,9.537723,21.36419,10.86086,12.93954,14.27581,10.68939,17.06138,23.12023
E02003786,21.47318,9.135145,8.201864,8.140125,7.081193,6.908467,6.644919,6.120596,6.104755,6.035245,5.475539,6.294049,3.875791,3.912678,28.30527,28.29637,23.68354,22.19219,20.59908,25.59648,23.95242,19.88056,15.06861,13.09259,15.87726,49.94077,45.5767,37.29179,44.52575,36.70421,44.01905,38.55602,42.74148,38.47041,45.62117,37.30849,35.81928,29.81839,35.69572,36.74236,36.14754,31.03258,44.56596,32.5415,44.30813,26.86858,46.10849,21.72971,44.37563,23.84313,44.66891,22.91219,42.07079,25.26434,42.95331,20.80415,42.70745,23.00908,41.06299,19.61624,42.23063,20.97655,41.16417,32.56951,41.09066,19.03552,40.57132,27.09245,39.66536,20.36698,41.28933,23.41259,39.36284,24.82239,38.13959,23.34107,37.52536,25.24774,18.47123,38.54222,14.92226,37.25642,13.80268,12.46827,13.3477,9.77119,9.800756,7.21026,12.53205,9.537723,26.4279,16.23671,5.438906,4.254119,12.86729,4.700475,11.63943,17.69828
E02003787,30.55282,17.10571,15.61757,16.30616,14.86069,14.32417,15.33771,13.57756,14.46592,15.7242,15.47336,18.11499,14.33406,15.47039,36.27583,36.26694,31.65411,30.16276,28.56964,34.67612,33.03207,28.96021,10.90574,22.17224,13.24118,56.56864,52.32359,34.5468,51.12315,33.95922,47.276,41.81297,39.99649,41.72736,43.97969,40.56544,39.07624,33.44418,32.95073,33.98748,33.7664,28.27771,41.82097,30.16035,41.56314,24.48743,43.3635,22.8209,41.63063,21.09899,41.92392,20.16805,39.3258,22.50946,40.20832,21.89534,39.96246,20.26409,38.318,20.70743,39.48564,17.17675,38.41918,29.81463,38.34567,20.12671,37.82633,22.87718,36.92037,15.02646,38.54434,18.07207,36.61785,19.48187,35.3946,18.00055,34.78037,19.90722,23.75893,35.79723,21.10516,34.51143,19.09038,20.43884,18.62231,15.95409,18.06742,12.48026,12.79708,21.36419,16.23671,59.8797,14.4989,18.40491,26.45345,18.35133,12.61046,9.416729
E02003788,21.95962,8.808608,7.875328,7.813588,6.754656,6.581931,6.744506,5.79406,5.868954,6.848546,6.054775,7.617185,3.549254,4.895875,27.97873,27.96984,23.35701,21.86566,20.27254,26.08292,24.43886,20.367,13.33614,13.57903,14.14479,49.61423,45.25016,35.57079,44.19921,34.98321,43.69251,38.22948,41.02047,38.14387,45.00367,36.98195,35.49274,29.49185,33.97472,35.0145,34.42932,29.30472,42.84495,30.82328,42.58713,25.15036,44.38748,20.01149,42.65462,22.12212,42.94791,21.19118,40.34978,23.53647,41.2323,19.08592,40.98644,21.28807,39.34198,17.89802,40.50962,19.24869,39.44316,30.84165,39.36966,17.3173,38.85031,25.36459,37.94435,18.6345,39.56833,21.68011,37.64183,23.08992,36.41859,21.60859,35.80436,23.51527,16.75352,36.82122,14.09505,35.53541,12.08498,12.14174,11.61983,8.943988,9.474218,5.477788,10.79424,10.86086,5.438906,14.4989,40.75351,7.607106,15.87894,7.216862,6.455761,12.5146
E02003789,20.27064,11.30335,10.37006,10.30833,9.249394,9.076668,9.239244,8.288797,8.363691,9.343283,8.549512,9.956871,6.043991,7.269202,30.47347,30.46457,25.85174,24.36039,22.76728,25.10168,23.45763,21.0216,17.23681,13.91903,18.04546,52.10897,47.7449,39.46,46.69395,38.87241,46.18724,40.72422,44.90968,40.63861,47.78937,39.47669,37.98748,31.98659,37.86392,38.91056,38.31574,33.20078,46.73416,34.7097,46.47633,29.03678,48.27669,23.89791,46.54382,26.01133,46.83711,25.08039,44.23899,27.43254,45.12151,22.97235,44.87565,25.17728,43.23119,21.78444,44.39883,23.14475,43.33237,34.73771,43.25886,21.20372,42.73952,29.26066,41.83356,22.53518,43.45753,25.58079,41.53104,26.99059,40.30779,25.50927,39.69356,27.41594,20.63943,40.71043,17.09046,39.42461,15.97088,14.63647,15.5159,11.93939,11.96896,9.378461,14.70025,12.93954,4.254119,18.40491,7.607106,18.46245,11.45252,2.792619,13.53643,17.71586
E02003790,18.88302,16.73171,16.07725,15.73669,14.67776,15.08718,13.99907,14.29931,13.45891,13.3894,12.82969,13.58282,12.71033,11.26683,35.90183,35.89293,31.2801,29.78876,28.19564,26.42739,24.78334,22.34731,23.95442,15.24474,24.76307,57.53733,53.17326,46.05788,52.12231,45.47029,51.61561,46.15258,51.50756,46.06697,53.21773,44.90505,43.41584,37.41495,44.4618,45.51056,44.91362,39.80078,53.33204,41.30758,53.07421,35.63466,54.87457,30.49579,53.1417,32.60921,53.43499,31.67827,50.83687,34.03254,51.71939,29.57023,51.47353,31.77516,49.82907,28.38232,50.99671,29.74475,49.93025,41.33771,49.85674,27.8016,49.3374,35.86065,48.43144,29.25279,50.05542,32.2984,48.12892,33.70821,46.90567,32.22688,46.29144,34.13356,27.23731,47.30831,23.10097,46.0225,22.56876,20.06483,22.1159,17.9499,17.39732,16.09608,22.74879,14.27581,12.86729,26.45345,15.87894,11.45252,73.34341,9.147387,19.95864,24.13808
E02003791,18.00683,11.7497,10.81642,10.75468,9.695749,9.523024,9.685599,8.735152,8.810047,9.688523,8.995869,9.881947,6.490347,7.565956,30.91983,30.91093,26.2981,24.80675,23.21363,22.85153,21.20748,18.77144,17.25599,11.66888,18.06463,52.55532,48.19126,39.47917,47.1403,38.89159,46.6336,41.17057,44.92886,41.08496,48.23573,39.92305,38.43383,32.43295,37.8831,38.92974,38.33492,33.21996,46.75333,34.72887,46.49551,29.05596,48.29586,23.91709,46.563,26.0305,46.85629,25.09956,44.25816,27.45171,45.14068,22.99152,44.89482,25.19645,43.25037,21.80361,44.418,23.16393,43.35155,34.75689,43.27804,21.22289,42.75869,29.27983,41.85273,22.55435,43.47671,25.59996,41.55021,27.00977,40.32696,25.52844,39.71274,27.43512,20.65861,40.7296,17.53682,39.44379,15.99006,15.08283,15.53507,12.38575,12.41531,9.397636,14.71648,10.68939,4.700475,18.35133,7.216862,2.792619,9.147387,57.91639,10.88597,15.0654
E02003792,28.16014,15.00914,14.07585,14.01412,12.95518,12.78246,12.94503,11.99459,12.06948,13.04907,12.2553,13.81771,9.749781,11.0964,34.17926,34.17036,29.55753,28.06618,26.47307,32.28344,30.63939,26.56753,18.33265,19.77956,20.34531,55.81476,51.45069,41.77132,50.39974,41.18374,49.89304,44.43001,47.221,44.3444,51.2042,43.18248,41.69327,35.69238,40.17525,41.21503,40.62985,35.50525,49.04548,37.0238,48.78766,31.35089,50.58801,26.21202,48.85514,28.32265,49.14843,27.39171,46.55031,29.737,47.43283,25.28645,47.18697,27.4886,45.54251,24.09854,46.71015,24.60365,45.6437,37.04217,45.57018,23.51782,45.05083,30.30408,44.14488,22.45336,45.76885,25.49897,43.84236,26.90877,42.61911,25.42745,42.00488,27.33412,22.95405,43.02175,20.29558,41.73594,18.2855,18.34226,17.82036,15.14451,15.67475,11.67832,16.99477,17.06138,11.63943,12.61046,6.455761,13.53643,19.95864,10.88597,53.24107,9.32453
E02003793,32.99752,19.59517,18.10703,18.79562,17.35015,16.81363,17.82717,16.06702,16.95538,18.21366,17.96282,19.87655,15.80862,17.15524,38.76529,38.75639,34.14357,32.65221,31.0591,37.16558,35.52153,31.44966,15.13891,24.6617,17.47435,60.40079,56.03672,38.77998,54.98577,38.1924,51.50917,46.04614,44.22966,45.96053,48.21286,44.79861,43.30941,37.67735,37.18391,38.22066,37.99956,32.51088,46.05414,34.39352,45.79631,28.7206,47.59667,27.05407,45.8638,25.33216,46.15709,24.40122,43.55897,26.74263,44.44149,26.12851,44.19563,24.49726,42.55117,24.9406,43.7188,21.40992,42.65236,34.0478,42.57884,24.35988,42.05949,27.11035,41.15354,19.25963,42.77751,22.30524,40.85102,23.71504,39.62777,22.23372,39.01354,24.14039,26.24839,40.03041,23.59462,38.74459,21.57983,22.9283,21.11177,18.44355,20.55688,14.96972,17.03025,23.12023,17.69828,9.416729,12.5146,17.71586,24.13808,15.0654,9.32453,57.78289
